id,title,first_author,authors,year,primary_area,subcategory,discovery_topics,venue_from_source,journal_reference_from_source,arxiv_id,doi,opened_url,verification_status,review_decision,review_note,review_level,full_text_review,opened_at_utc,evidence_json,discovery_urls,metadata_correction_note
P0463,HAFixAgent: History-Aware Program Repair Agent,"Shi, Yu","Shi, Yu | Li, Hao | Adams, Bram | Hassan, Ahmed E.",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2511.01047,,https://arxiv.org/abs/2511.01047,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:34.555598+00:00,evidence/840914614472367c08c2.json,https://github.com/EuniAI/awesome-code-agents,
P0464,Improving Code Localization with Repository Memory,"Wang, Boshi","Wang, Boshi | Xu, Weijian | Li, Yunsheng | Gao, Mei | Xie, Yujia | Sun, Huan | Chen, Dongdong",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2510.01003,,https://arxiv.org/abs/2510.01003,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:37.782667+00:00,evidence/f68fb11c73f4cf81970b.json,https://github.com/EuniAI/awesome-code-agents,
P0465,Kimi-Dev: Agentless Training as Skill Prior for SWE-Agents,"Yang, Zonghan","Yang, Zonghan | Wang, Shengjie | Fu, Kelin | He, Wenyang | Xiong, Weimin | Liu, Yibo | Miao, Yibo | Gao, Bofei | Wang, Yejie | Ma, Yingwei | Li, Yanhao | Liu, Yue | Hu, Zhenxing | Zhang, Kaitai | Wang, Shuyi | Chen, Huarong | Sung, Flood | Liu, Yang | Gao, Yang | Yang, Zhilin | Liu, Tianyu",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2509.23045,,https://arxiv.org/abs/2509.23045,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:38.414127+00:00,evidence/1f3ba3bf2b65a9cb4ef1.json,https://github.com/EuniAI/awesome-code-agents,
P0466,Live-SWE-agent: Can Software Engineering Agents Self-Evolve on the Fly?,"Xia, Chunqiu Steven","Xia, Chunqiu Steven | Wang, Zhe | Yang, Yan | Wei, Yuxiang | Zhang, Lingming",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2511.13646,,https://arxiv.org/abs/2511.13646,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:33.241455+00:00,evidence/76f20b41f7aa14c477c1.json,https://github.com/EuniAI/awesome-code-agents,
P0467,SE-Agent: Self-Evolution Trajectory Optimization in Multi-Step Reasoning with LLM-Based Agents,"Lin, Jiaye","Lin, Jiaye | Guo, Yifu | Han, Yuzhen | Hu, Sen | Ni, Ziyi | Wang, Licheng | Chen, Mingguang | Liu, Hongzhang | Chen, Ronghao | He, Yangfan | Jiang, Daxin | Jiao, Binxing | Hu, Chen | Wang, Huacan",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2508.02085,,https://arxiv.org/abs/2508.02085,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:40.352055+00:00,evidence/6c0ba31b9b3190747d87.json,https://github.com/EuniAI/awesome-code-agents,
P0468,TDFlow: Agentic Workflows for Test Driven Development,"Han, Kevin","Han, Kevin | Maddikayala, Siddharth | Knappe, Tim | Patel, Om | Liao, Austen | Farimani, Amir Barati",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2510.23761,,https://arxiv.org/abs/2510.23761,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:35.193484+00:00,evidence/b1d6b83cda39402451cd.json,https://github.com/EuniAI/awesome-code-agents,
P0469,The OpenHands Software Agent SDK: A Composable and Extensible Foundation for Production Agents,"Wang, Xingyao","Wang, Xingyao | Rosenberg, Simon | Michelini, Juan | Smith, Calvin | Tran, Hoang | Nyst, Engel | Malhotra, Rohit | Zhou, Xuhui | Chen, Valerie | Brennan, Robert | Neubig, Graham",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2511.03690,,https://arxiv.org/abs/2511.03690,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:33.891334+00:00,evidence/23b7d51d69ffff0821a6.json,https://github.com/EuniAI/awesome-code-agents,
P0470,Tool-integrated Reinforcement Learning for Repo Deep Search,"Ma, Zexiong","Ma, Zexiong | Peng, Chao | Zeng, Qunhong | Gao, Pengfei | Zou, Yanzhen | Xie, Bing",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2508.03012,,https://arxiv.org/abs/2508.03012,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:39.040126+00:00,evidence/f56d041afbbc8940ae72.json,https://github.com/EuniAI/awesome-code-agents,
P0471,Toward Training Superintelligent Software Agents through Self-Play SWE-RL,"Wei, Yuxiang","Wei, Yuxiang | Sun, Zhiqing | McMilin, Emily | Gehring, Jonas | Zhang, David | Synnaeve, Gabriel | Fried, Daniel | Zhang, Lingming | Wang, Sida",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2512.18552,,https://arxiv.org/abs/2512.18552,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:31.243545+00:00,evidence/2ea2194ddb644be11b22.json,https://github.com/EuniAI/awesome-code-agents,
P0472,Trae Agent: An LLM-based Agent for Software Engineering with Test-time Scaling,Trae Research Team,"Trae Research Team | Gao, Pengfei | Tian, Zhao | Meng, Xiangxin | Wang, Xinchen | Hu, Ruida | Xiao, Yuanan | Liu, Yizhou | Zhang, Zhao | Chen, Junjie | Gao, Cuiyun | Lin, Yun | Xiong, Yingfei | Peng, Chao | Liu, Xia",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2507.23370,,https://arxiv.org/abs/2507.23370,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:41.005336+00:00,evidence/7c9e5cd8c09768773b6e.json,https://github.com/EuniAI/awesome-code-agents,
P0473,"Training Long-Context, Multi-Turn Software Engineering Agents with Reinforcement Learning","Golubev, Alexander","Golubev, Alexander | Trofimova, Maria | Polezhaev, Sergei | Badertdinov, Ibragim | Nekrashevich, Maksim | Shevtsov, Anton | Karasik, Simon | Abramov, Sergey | Andriushchenko, Andrei | Fisin, Filipp | Skvortsov, Sergei | Yangel, Boris",2025,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2508.03501,,https://arxiv.org/abs/2508.03501,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:39.736997+00:00,evidence/c0c2d7b0539a173e2af9.json,https://github.com/EuniAI/awesome-code-agents,
P0474,AgentBank: Towards Generalized LLM Agents via Fine-Tuning on 50000+ Interaction Trajectories,"Song, Yifan","Song, Yifan | Xiong, Weimin | Zhao, Xiutian | Zhu, Dawei | Wu, Wenhao | Wang, Ke | Li, Cheng | Peng, Wei | Li, Sujian",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2410.07706,,https://arxiv.org/abs/2410.07706,verified_metadata,retain_relabel_topic,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:03.164552+00:00,evidence/a6fec7991aaaeb32e29c.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0475,AgentFL: Scaling LLM-based Fault Localization to Project-Level Context,"Qin, Yihao","Qin, Yihao | Wang, Shangwen | Lou, Yiling | Dong, Jinhao | Wang, Kaixin | Li, Xiaoling | Mao, Xiaoguang",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2403.16362,,https://arxiv.org/abs/2403.16362,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:20.191719+00:00,evidence/13c65af51f09b5d70835.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0476,Agents4PLC: Automating Closed-loop PLC Code Generation and Verification in Industrial Control Systems using LLM-based Agents,"Liu, Zihan","Liu, Zihan | Zeng, Ruinan | Wang, Dongxia | Peng, Gengyun | Wang, Jingyi | Liu, Qiang | Liu, Peiyu | Wang, Wenhai",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2410.14209,,https://arxiv.org/abs/2410.14209,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:03.164234+00:00,evidence/c2e9094f64ff9ae64e4c.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0477,AgileCoder: Dynamic Collaborative Agents for Software Development based on Agile Methodology,"Nguyen, Minh Huynh","Nguyen, Minh Huynh | Chau, Thang Phan | Nguyen, Phong X. | Bui, Nghi D. Q.",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2406.11912,,https://arxiv.org/abs/2406.11912,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:22.173431+00:00,evidence/483cec829b6a84782e13.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0478,AutoSafeCoder: A Multi-Agent Framework for Securing LLM Code Generation through Static Analysis and Fuzz Testing,"Nunez, Ana","Nunez, Ana | Islam, Nafis Tanveer | Jha, Sumit Kumar | Najafirad, Peyman",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2409.10737,,https://arxiv.org/abs/2409.10737,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:05.889535+00:00,evidence/d4f968c716d0690ebb0a.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0479,Better than Your Teacher: LLM Agents that learn from Privileged AI Feedback,"Choudhury, Sanjiban","Choudhury, Sanjiban | Sodhi, Paloma",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2410.05434,,https://arxiv.org/abs/2410.05434,verified_metadata,retain_relabel_topic,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:04.606975+00:00,evidence/998f234b00abf4ce462c.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0480,CodeAgent: Autonomous Communicative Agents for Code Review,"Tang, Xunzhu","Tang, Xunzhu | Kim, Kisub | Song, Yewei | Lothritz, Cedric | Li, Bei | Ezzini, Saad | Tian, Haoye | Klein, Jacques | Bissyande, Tegawende F.",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2402.02172,,https://arxiv.org/abs/2402.02172,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:14.981041+00:00,evidence/56d052103f23f5d479c2.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0481,CodeAgent: Enhancing Code Generation with Tool-Integrated Agent Systems for Real-World Repo-level Coding Challenges,"Zhang, Kechi","Zhang, Kechi | Li, Jia | Li, Ge | Shi, Xianjie | Jin, Zhi",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2401.07339,,https://arxiv.org/abs/2401.07339,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:09.811899+00:00,evidence/519e47bc91959eea7962.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0482,DrugAgent: Automating AI-aided Drug Discovery Programming through LLM Multi-Agent Collaboration,"Liu, Sizhe","Liu, Sizhe | Lu, Yizhou | Chen, Siyu | Hu, Xiyang | Zhao, Jieyu | Lu, Yingzhou | Zhao, Yue",2024,Agent,软件工程与代码智能体,scientific_research_agents,arXiv (preprint repository; acceptance not inferred),,2411.15692,,https://arxiv.org/abs/2411.15692,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:01:29.137365+00:00,evidence/de38bdb3babeb0926173.json,https://github.com/AgenticScience/Awesome-Agent-Scientists,
P0483,Elicitron: An LLM Agent-Based Simulation Framework for Design Requirements Elicitation,"Ataei, Mohammadmehdi","Ataei, Mohammadmehdi | Cheong, Hyunmin | Grandi, Daniele | Wang, Ye | Morris, Nigel | Tessier, Alexander",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2404.16045,,https://arxiv.org/abs/2404.16045,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:03.164087+00:00,evidence/9f23f1846a7a2c4e2939.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0484,LLM Agents can Autonomously Exploit One-day Vulnerabilities,"Fang, Richard","Fang, Richard | Bindu, Rohan | Gupta, Akul | Kang, Daniel",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2404.08144,,https://arxiv.org/abs/2404.08144,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:16.956062+00:00,evidence/6c39d224a4a74a567de6.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
P0485,MAGIS: LLM-Based Multi-Agent Framework for GitHub Issue Resolution,"Tao, Wei","Tao, Wei | Zhou, Yucheng | Wang, Yanlin | Zhang, Wenqiang | Zhang, Hongyu | Cheng, Yu",2024,Agent,软件工程与代码智能体,coding_agents,arXiv (preprint repository; acceptance not inferred),,2403.17927,,https://arxiv.org/abs/2403.17927,verified_metadata,retain,代理方法、应用或执行框架相关；仅作题名与摘要级初筛。,AI-assisted title and abstract review; not full text,未完成全文逐篇核验；不据书目初筛推断环境因素或实验结论,2026-09-24T06:00:26.707712+00:00,evidence/a800c05f2c54371dfca2.json,https://github.com/FudanSELab/Agent4SE-Paper-List,
